Variable,DictionaryID,DimensionID,Type,LanguageCode,DictionaryHumanName,DimensionHumanName,DictionaryCitation
c18.277,18,277,WORDCOUNT,eng,GDELT GKG Themes,SOC_PARDON,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.278,18,278,WORDCOUNT,eng,GDELT GKG Themes,SOC_EXPRESSREGRET,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.279,18,279,WORDCOUNT,eng,GDELT GKG Themes,ECON_MOU,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.280,18,280,WORDCOUNT,eng,GDELT GKG Themes,ECON_CUTOUTLOOK,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.281,18,281,WORDCOUNT,eng,GDELT GKG Themes,POL_HOSTVISIT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.282,18,282,WORDCOUNT,eng,GDELT GKG Themes,SOC_RANSOM,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.283,18,283,WORDCOUNT,eng,GDELT GKG Themes,SOC_BURIALPRACTICES,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.284,18,284,WORDCOUNT,eng,GDELT GKG Themes,SOC_QUARANTINE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.285,18,285,WORDCOUNT,eng,GDELT GKG Themes,SOC_POLICEMILITARIZATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.286,18,286,WORDCOUNT,eng,GDELT GKG Themes,ECON_BUBBLE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.287,18,287,WORDCOUNT,eng,GDELT GKG Themes,ECON_INFLATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.288,18,288,WORDCOUNT,eng,GDELT GKG Themes,ECON_DEFLATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.289,18,289,WORDCOUNT,eng,GDELT GKG Themes,ECON_UNDEREMPLOYMENT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.290,18,290,WORDCOUNT,eng,GDELT GKG Themes,ECON_IDENTITYTHEFT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.291,18,291,WORDCOUNT,eng,GDELT GKG Themes,SOC_AGINGPOPULATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.292,18,292,WORDCOUNT,eng,GDELT GKG Themes,ECON_MIDDLECLASS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.293,18,293,WORDCOUNT,eng,GDELT GKG Themes,ECON_WORKINGCLASS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.294,18,294,WORDCOUNT,eng,GDELT GKG Themes,ECON_EMERGINGECON,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.295,18,295,WORDCOUNT,eng,GDELT GKG Themes,SOC_POLARIZED,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.296,18,296,WORDCOUNT,eng,GDELT GKG Themes,SOC_CHRONICDISEASE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.297,18,297,WORDCOUNT,eng,GDELT GKG Themes,SOC_REFUGEECAMP,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.298,18,298,WORDCOUNT,eng,GDELT GKG Themes,SOC_POINTSOFINTEREST,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.299,18,299,WORDCOUNT,eng,GDELT GKG Themes,SOC_SELFIMMOLATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.300,18,300,WORDCOUNT,eng,GDELT GKG Themes,SOC_DEGRADINGTREATMENT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.301,18,301,WORDCOUNT,eng,GDELT GKG Themes,TAX_AIDGROUPS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.302,18,302,WORDCOUNT,eng,GDELT GKG Themes,SOC_AIDASSISTANCE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.303,18,303,WORDCOUNT,eng,GDELT GKG Themes,EMERG_EMERGSHELTER,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.304,18,304,WORDCOUNT,eng,GDELT GKG Themes,EMERG_FIELDHOSPITAL,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.305,18,305,WORDCOUNT,eng,GDELT GKG Themes,SOC_EMERGINGTECH,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.306,18,306,WORDCOUNT,eng,GDELT GKG Themes,MED_COUNTERFEITDRUGS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.307,18,307,WORDCOUNT,eng,GDELT GKG Themes,ECON_COUNTERFEITMONEY,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.308,18,308,WORDCOUNT,eng,GDELT GKG Themes,SOC_COUNTERFEITFOOD,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.309,18,309,WORDCOUNT,eng,GDELT GKG Themes,SOC_EARLYMARRIAGE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.310,18,310,WORDCOUNT,eng,GDELT GKG Themes,SOC_CHILDSOLDIER,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.311,18,311,WORDCOUNT,eng,GDELT GKG Themes,SOC_SEXJIHAD,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.312,18,312,WORDCOUNT,eng,GDELT GKG Themes,SOC_SLAVERY,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.313,18,313,WORDCOUNT,eng,GDELT GKG Themes,SOC_INDSERVITUDE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.314,18,314,WORDCOUNT,eng,GDELT GKG Themes,ECON_OILPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.315,18,315,WORDCOUNT,eng,GDELT GKG Themes,ECON_GOLDPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.316,18,316,WORDCOUNT,eng,GDELT GKG Themes,ECON_GASOLINEPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.317,18,317,WORDCOUNT,eng,GDELT GKG Themes,ECON_HEATINGOIL,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.318,18,318,WORDCOUNT,eng,GDELT GKG Themes,ECON_HEATINGOILPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.319,18,319,WORDCOUNT,eng,GDELT GKG Themes,ECON_DIESELPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.320,18,320,WORDCOUNT,eng,GDELT GKG Themes,ECON_HEATINGOIL,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.321,18,321,WORDCOUNT,eng,GDELT GKG Themes,ECON_PROPANE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.322,18,322,WORDCOUNT,eng,GDELT GKG Themes,ECON_PROPANEPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.323,18,323,WORDCOUNT,eng,GDELT GKG Themes,ECON_ELECTRICALGENERATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.324,18,324,WORDCOUNT,eng,GDELT GKG Themes,ECON_ELECTRICALGRID,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.325,18,325,WORDCOUNT,eng,GDELT GKG Themes,ECON_ELECTRICALDEMAND,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.326,18,326,WORDCOUNT,eng,GDELT GKG Themes,ECON_ELECTRICALLOADSHEDDING,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.327,18,327,WORDCOUNT,eng,GDELT GKG Themes,ECON_ELECTRICALPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.328,18,328,WORDCOUNT,eng,GDELT GKG Themes,ECON_NEWPOWERPLANT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.329,18,329,WORDCOUNT,eng,GDELT GKG Themes,ECON_NATGASPRICE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.330,18,330,WORDCOUNT,eng,GDELT GKG Themes,SOC_EFFIGY,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.331,18,331,WORDCOUNT,eng,GDELT GKG Themes,SOC_MARGINALIZE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.332,18,332,WORDCOUNT,eng,GDELT GKG Themes,ECON_PRICEGOUGE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.333,18,333,WORDCOUNT,eng,GDELT GKG Themes,SOC_INNOVATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.334,18,334,WORDCOUNT,eng,GDELT GKG Themes,MED_MEDICALTOURISM,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.335,18,335,WORDCOUNT,eng,GDELT GKG Themes,SOC_TECHNOLOGYSECTOR,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.336,18,336,WORDCOUNT,eng,GDELT GKG Themes,ECON_MONEYLAUNDERING,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.337,18,337,WORDCOUNT,eng,GDELT GKG Themes,ECON_BITCOIN,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.338,18,338,WORDCOUNT,eng,GDELT GKG Themes,SOC_EXCEPTIONALISM,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.339,18,339,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDBIRDS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.340,18,340,WORDCOUNT,eng,GDELT GKG Themes,ECON_FOREIGNBANKS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.341,18,341,WORDCOUNT,eng,GDELT GKG Themes,ECON_WORLDCURRENCIES,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.342,18,342,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDLANGUAGES,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.343,18,343,WORDCOUNT,eng,GDELT GKG Themes,MIL_MERCENARIES,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.344,18,344,WORDCOUNT,eng,GDELT GKG Themes,TAX_CHRONICDISEASE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.345,18,345,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDMAMMALS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.346,18,346,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDREPTILES,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.347,18,347,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDINSECTS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.348,18,348,WORDCOUNT,eng,GDELT GKG Themes,TAX_AGRICULHARMINSECTS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.349,18,349,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDARACHNIDS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.350,18,350,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDMYRIAPODA,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.351,18,351,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDCRUSTACEANS,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.352,18,352,WORDCOUNT,eng,GDELT GKG Themes,TAX_WORLDFISH,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.353,18,353,WORDCOUNT,eng,GDELT GKG Themes,EMERG_DISTRESSSIGNAL,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.354,18,354,WORDCOUNT,eng,GDELT GKG Themes,MED_EMERGENCYROOM,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.355,18,355,WORDCOUNT,eng,GDELT GKG Themes,ECON_CENTRALBANK,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.356,18,356,WORDCOUNT,eng,GDELT GKG Themes,REL_ISLAMOPHOBIA,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.357,18,357,WORDCOUNT,eng,GDELT GKG Themes,REL_ISLAMIZATION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.358,18,358,WORDCOUNT,eng,GDELT GKG Themes,CRM_ARSON,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.359,18,359,WORDCOUNT,eng,GDELT GKG Themes,CRM_BOMBTHREAT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.360,18,360,WORDCOUNT,eng,GDELT GKG Themes,SOC_FASCISM,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.361,18,361,WORDCOUNT,eng,GDELT GKG Themes,EMERG_SHELTERINPLACE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.362,18,362,WORDCOUNT,eng,GDELT GKG Themes,EMERG_MASSCASUALTY,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.363,18,363,WORDCOUNT,eng,GDELT GKG Themes,EMERG_SUSPICIOUSPACKAGE,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.364,18,364,WORDCOUNT,eng,GDELT GKG Themes,SOC_SERVICEDISRUPTION,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.365,18,365,WORDCOUNT,eng,GDELT GKG Themes,SOC_USSECURITYAGENCIES,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.366,18,366,WORDCOUNT,eng,GDELT GKG Themes,EMERG_INDUSTRIALACCIDENT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.367,18,367,WORDCOUNT,eng,GDELT GKG Themes,EMERG_HAZMAT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
c18.368,18,368,WORDCOUNT,eng,GDELT GKG Themes,LEG_CONSTITUTIONALAMENDMENT,Kalev Hannes Leetaru. (2013).  'The GDELT Global Knowledge Graph (GKG)'.  Available http://gdeltproject.org/
